Book Name,Author,Rating,URL
The Hidden Hindu Book 3,Akshat Gupta,4.6 out of 5 stars,https://www.amazon.in/Hidden-Hindu-Book-3/dp/0143456555/ref=zg_bs_g_1318164031_d_sccl_25/000-0000000-0000000?psc=1
James: Shortlisted for the Booker Prize 2024,Percival Everett,4.6 out of 5 stars,https://www.amazon.in/Shortlisted-Booker-Prize-Percival-Everett/dp/1035031248/ref=zg_bs_g_1318164031_d_sccl_26/000-0000000-0000000?psc=1
10 Judgements that Changed India,Zia Mody,4.5 out of 5 stars,https://www.amazon.in/10-Judgements-That-Changed-India/dp/0670086622/ref=zg_bs_g_1318164031_d_sccl_27/000-0000000-0000000?psc=1
Bahurani (Hindi),Rabindranath Tagore,4.3 out of 5 stars,https://www.amazon.in/Bahurani-Rabindranath-Tagore/dp/9390183839/ref=zg_bs_g_1318164031_d_sccl_28/000-0000000-0000000?psc=1
Shivaji: The Great Maratha,Ranjit Desai,4.7 out of 5 stars,https://www.amazon.in/Shivaji-Great-Maratha-Ranjit-Desai/dp/9352774396/ref=zg_bs_g_1318164031_d_sccl_29/000-0000000-0000000?psc=1
"War of Lanka: Ram Chandra, Book 4",Amish Tripathi,4.3 out of 5 stars,https://www.amazon.in/War-Lanka-Ram-Chandra-Book/dp/B0BGYM67YR/ref=zg_bs_g_1318164031_d_sccl_30/000-0000000-0000000?psc=1
The Secret of The Nagas (Shiva Trilogy Book 2),Amish,4.6 out of 5 stars,https://www.amazon.in/Secret-Nagas-Shiva-Trilogy-Book/dp/9356290601/ref=zg_bs_g_1318164031_d_sccl_1/000-0000000-0000000?psc=1
Crime and Punishment (Deluxe Hardbound Edition),Fyodor Dostoevsky,4.5 out of 5 stars,https://www.amazon.in/Punishment-Deluxe-Hardbound-Fyodor-Dostoevsky/dp/9354403794/ref=zg_bs_g_1318164031_d_sccl_2/000-0000000-0000000?psc=1
Pride and Prejudice (AmazonClassics Edition),Jane Austen,4.5 out of 5 stars,https://www.amazon.in/Pride-Prejudice-AmazonClassics-Jane-Austen-ebook/dp/B071SKHMDL/ref=zg_bs_g_1318164031_d_sccl_3/000-0000000-0000000?psc=1
A House without Windows,Nadia Hashimi,4.4 out of 5 stars,https://www.amazon.in/House-without-Windows-Nadia-Hashimi/dp/0062477846/ref=zg_bs_g_1318164031_d_sccl_4/000-0000000-0000000?psc=1
His Unwanted Duchess: A Historical Regency Romance Novel (Regency Wedding Crashers Book 2),Sally Vixen,4.3 out of 5 stars,https://www.amazon.in/His-Unwanted-Duchess-Historical-Crashers-ebook/dp/B0DPRCMJBX/ref=zg_bs_g_1318164031_d_sccl_5/000-0000000-0000000?psc=1
வியலே விந்தையாய்! மடுவே மந்தணமாய்! (Tamil Edition),Anjuka Sri அஞ்யுகா ஸ்ரீ,4.6 out of 5 stars,https://www.amazon.in/%E0%AE%B5%E0%AE%BF%E0%AE%AF%E0%AE%B2%E0%AF%87-%E0%AE%B5%E0%AE%BF%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AF%88%E0%AE%AF%E0%AE%BE%E0%AE%AF%E0%AF%8D-%E0%AE%AE%E0%AE%9F%E0%AF%81%E0%AE%B5%E0%AF%87-%E0%AE%AE%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%A3%E0%AE%AE%E0%AE%BE%E0%AE%AF%E0%AF%8D-Tamil-ebook/dp/B0DRH3PY47/ref=zg_bs_g_1318164031_d_sccl_6/000-0000000-0000000?psc=1
The German Daughter: An absolutely unputdownable and heartbreaking WW2 novel!,Marius Gabriel,4.5 out of 5 stars,https://www.amazon.in/German-Daughter-absolutely-unputdownable-heartbreaking-ebook/dp/B0CLGGCVSF/ref=zg_bs_g_1318164031_d_sccl_7/000-0000000-0000000?psc=1
