Book Name,Author,Rating,URL
"PW Class 12 Board The Catalyst For Physics with Most Relevant Practice Questions Booklet By Gagan Sir & Rajwant Sir | Handwritten Notes | Detailed Theory, PYQs",Gagan Sir,5.0 out of 5 stars,https://www.amazon.in/Catalyst-Relevant-Practice-Questions-Handwritten/dp/9348446738/ref=zg_bs_g_4149807031_d_sccl_20/000-0000000-0000000?psc=1
Arihant i Succeed 15 Sample Question Papers for Science Class 10th | As per latest CBSE Sample Paper issued on 5 Sept. 2024 | 50% CBQs in each paper | Detailed Answers with Step Marking | Fully Solved Latest CBSE Sample Paper For Exam 2025,"Hema Batra Priyasha, Abhishek Gupta",4.2 out of 5 stars,https://www.amazon.in/Arihant-Succeed-Question-Science-Detailed/dp/9364371941/ref=zg_bs_g_4149807031_d_sccl_21/000-0000000-0000000?psc=1
"PW CBSE Class 10th PYQs - Past 10 Years' Solved Papers (2024-2025) - Delhi & Outside Delhi Science, Mathematics (Standard), Social Science, English Language & Literature with CBSE step-wise marking",PW,4.3 out of 5 stars,https://www.amazon.in/CBSE-Class-10th-PYQs-Mathematics/dp/9360343803/ref=zg_bs_g_4149807031_d_sccl_22/000-0000000-0000000?psc=1
"Oswaal ICSE 10 Previous Year Solved Papers Class 10 | Year-Wise 2014-2024 | Physics, Chemistry, Maths, Biology, History And Civics, Geography, Hindi, English 1 | For 2025 Board Exam [Paperback] Oswaal Editorial Board",Oswaal Editorial Board,4.3 out of 5 stars,https://www.amazon.in/Year-Wise-2014-2024-Chemistry-Geography-Paperback/dp/9359587389/ref=zg_bs_g_4149807031_d_sccl_23/000-0000000-0000000?psc=1
Arihant i Succeed 15 Sample Question Papers for Mathematics (Standard) Class 10th | As per latest CBSE Sample Paper issued on 5 Sept. 2024 | 50% CBQs in each paper | Detailed Answers with Step Marking | Fully Solved Latest CBSE Sample Paper For Exam 2025,Priyanka Patel Shikhar,4.3 out of 5 stars,https://www.amazon.in/Arihant-Question-Mathematics-Standard-Detailed/dp/936437925X/ref=zg_bs_g_4149807031_d_sccl_24/000-0000000-0000000?psc=1
"Oswaal CBSE 25 Combined Sample Question Papers Class 12 Science Books Physics, Chemistry, Biology, Mathematics, English Core (For 2025 Exam)",Oswaal Editorial Board,4.7 out of 5 stars,https://www.amazon.in/Combined-Question-Science-Chemistry-Mathematics/dp/9362398605/ref=zg_bs_g_4149807031_d_sccl_25/000-0000000-0000000?psc=1
Oswaal CBSE Sample Question Papers Class 12 Physics (For 2025 Exam),Oswaal Editorial Board,4.4 out of 5 stars,https://www.amazon.in/Oswaal-Sample-Question-Papers-Physics/dp/9362399539/ref=zg_bs_g_4149807031_d_sccl_26/000-0000000-0000000?psc=1
Oswaal CBSE Question Bank Class 10 Science Chapterwise and Topicwise Solved Papers For Board Exams 2025,Oswaal Editorial Board,4.4 out of 5 stars,https://www.amazon.in/Oswaal-Question-Science-Chapterwise-Topicwise/dp/9359589195/ref=zg_bs_g_4149807031_d_sccl_27/000-0000000-0000000?psc=1
All In One Science CBSE Class 10th Based On Latest NCERT For CBSE Exams 2025 | Mind map in each chapter | Clear & Concise Theory | Intext & Chapter Exercises | Sample Question Papers,"Dr. parul Goel Ranjan , Abhshek Gupta",4.4 out of 5 stars,https://www.amazon.in/Science-chapter-Concise-Exercises-Question/dp/9359988170/ref=zg_bs_g_4149807031_d_sccl_28/000-0000000-0000000?psc=1
Oswaal CBSE Sample Question Papers Class 12 English Core (For 2025 Exam),Oswaal Editorial Board,4.4 out of 5 stars,https://www.amazon.in/Oswaal-Sample-Question-Papers-English/dp/9362399431/ref=zg_bs_g_4149807031_d_sccl_29/000-0000000-0000000?psc=1
Educart CBSE Class 10 SOCIAL SCIENCE One Shot Question Bank 2024-25 (for 2025 exam),Digraj Singh Rajput,4.4 out of 5 stars,https://www.amazon.in/Educart-SCIENCE-Question-2024-25-Exclusively/dp/9360544248/ref=zg_bs_g_4149807031_d_sccl_30/000-0000000-0000000?psc=1
Oswaal CBSE Sample Question Papers Class 12 Chemistry (For 2025 Exam),Oswaal Editorial Board,4.7 out of 5 stars,https://www.amazon.in/Oswaal-Sample-Question-Papers-Chemistry/dp/9362393212/ref=zg_bs_g_4149807031_d_sccl_1/000-0000000-0000000?psc=1
"Gurukul By Oswal 10 Years Solved Papers for CBSE Class 10 Exam 2025 - Yearwise Board Solutions of Maths Standard, English, Science & Social Science (All Sets Delhi & Outside), Latest Syllabus",Oswal Publishers,4.2 out of 5 stars,https://www.amazon.in/Gurukul-Oswal-Years-Solved-Papers/dp/8119962524/ref=zg_bs_g_4149807031_d_sccl_2/000-0000000-0000000?psc=1
PW CBSE | Class 10 | 15 New Pattern Sample Question Papers Social Science For 2025 Board Exam with 50 Percent Competency Based Questions 100 Most Probable Questions,PW (Physics Wallah),4.3 out of 5 stars,https://www.amazon.in/Pattern-Question-Competency-Questions-Probable/dp/8197477981/ref=zg_bs_g_4149807031_d_sccl_3/000-0000000-0000000?psc=1
PW CBSE 15 New Pattern Sample Question Papers Class 10 Mathematics (Standard Maths) For 2025 Board Exam with 50 Percent Competency Based Questions 100 Most Probable Questions,PW,4.4 out of 5 stars,https://www.amazon.in/Question-Mathematics-Standard-Competency-Questions/dp/9360345431/ref=zg_bs_g_4149807031_d_sccl_4/000-0000000-0000000?psc=1
"Gurukul by Oswal ICSE 10 Years Solved Papers Class 10 Exam 2025 - Year-Wise 2014-2024, Physics, Chemistry, Maths, Biology, History & Civics, Geography, Hindi, Eng I & II, Economics, Computers, HS, ES",Oswal Publishers,4.6 out of 5 stars,https://www.amazon.in/Gurukul-Oswal-Years-Solved-Papers/dp/8119962265/ref=zg_bs_g_4149807031_d_sccl_5/000-0000000-0000000?psc=1
All In One English Language & Literature CBSE Class 10th Based On Latest NCERT For CBSE Exams 2025 | Mind map in each chapter | Clear & Concise Theory | Intext & Chapter Exercises | Sample Question Papers,Prerna Kain Srishti Agarwal ,4.4 out of 5 stars,https://www.amazon.in/English-Language-Literature-Exercises-Question/dp/9359981540/ref=zg_bs_g_4149807031_d_sccl_6/000-0000000-0000000?psc=1
"PW CBSE Class 10 Real Feel Sample Papers 2025 - Science, Maths (Standard), Social Science, English with 50% Competency Based Questions I CBSE like Question & Answer Sheets",PW (Physics Wallah),5.0 out of 5 stars,https://www.amazon.in/CBSE-Class-Real-Sample-Papers/dp/9368972354/ref=zg_bs_g_4149807031_d_sccl_7/000-0000000-0000000?psc=1
Educart CBSE English Language and Literature Class 10 Sample Papers 2024-25 (With exclusive CBSE Mock Booklets for 2025 Exam),Educart,4.5 out of 5 stars,https://www.amazon.in/Educart-Language-Literature-exclusive-Booklets/dp/9360540412/ref=zg_bs_g_4149807031_d_sccl_8/000-0000000-0000000?psc=1
Arihant i Succeed 15 Sample Question Papers for Social Science Class 10th | As per latest CBSE Sample Paper issued on 5 Sept. 2024 | 50% CBQs in each paper | Detailed Answers with Step Marking | Fully Solved Latest CBSE Sample Paper For Exam 2025,Kriti Arora,4.3 out of 5 stars,https://www.amazon.in/Arihant-Succeed-Question-Science-Detailed/dp/936437777X/ref=zg_bs_g_4149807031_d_sccl_9/000-0000000-0000000?psc=1
Oswaal CBSE Question Bank Class 10 Social Science Chapterwise and Topicwise Solved Papers For Board Exams 2025,Oswaal Editorial Board,4.4 out of 5 stars,https://www.amazon.in/Oswaal-Question-Science-Chapterwise-Topicwise/dp/9359581232/ref=zg_bs_g_4149807031_d_sccl_10/000-0000000-0000000?psc=1
PW CBSE 15 New Pattern Sample Question Papers Class 10 English For 2025 Board Exam with 50 Percent Competency Based Questions 100 Most Probable Questions,PW,4.5 out of 5 stars,https://www.amazon.in/Pattern-Question-Competency-Questions-Probable/dp/9360342114/ref=zg_bs_g_4149807031_d_sccl_11/000-0000000-0000000?psc=1
Oswaal CBSE 10 Years' Solved Papers Class 10 English Language and Literature | Sanskrit | Social Science | Science |Mathematics Standard For 2025 Board Exams,Oswaal Editorial Board,4.2 out of 5 stars,https://www.amazon.in/Language-Literature-Sanskrit-Mathematics-Standard/dp/935958407X/ref=zg_bs_g_4149807031_d_sccl_12/000-0000000-0000000?psc=1
Oswaal Last Minute Preparation in 45 days for CBSE Class-10 (For 2025 Exam),Oswaal Editorial Board,4.5 out of 5 stars,https://www.amazon.in/Oswaal-Last-Minute-Preparation-Class-10/dp/9367479573/ref=zg_bs_g_4149807031_d_sccl_13/000-0000000-0000000?psc=1
Oswaal CBSE Sample Question Papers Class 12 Mathematics (For 2025 Exam),Oswaal Editorial Board,4.6 out of 5 stars,https://www.amazon.in/Oswaal-Sample-Question-Papers-Mathematics/dp/9362396475/ref=zg_bs_g_4149807031_d_sccl_14/000-0000000-0000000?psc=1
Arihant i Succeed 15 Sample Question Papers for English Language and Literature Class 10th | As per latest CBSE Sample Paper issued on 5 Sept. 2024 | 50% CBQs in each paper | Detailed Answers with Step Marking | Fully Solved Latest CBSE Sample Paper For Exam 2025,Prerna Kain,4.1 out of 5 stars,https://www.amazon.in/Arihant-Question-Language-Literature-Detailed/dp/9364371917/ref=zg_bs_g_4149807031_d_sccl_15/000-0000000-0000000?psc=1
MTG CBSE 10 Years (2024-2015) Chapterwise Topicwise Solved Papers Class 12 Physics Book - CBSE Champion For 2025 Exam | CBSE Question Bank With Sample Papers | Video Solution of PYQs (Based on Latest Pattern) [Paperback] MTG Editorial Board,MTG Editorial Board,4.3 out of 5 stars,https://www.amazon.in/2024-2015-Chapterwise-Topicwise-Solved-Physics/dp/9360237957/ref=zg_bs_g_4149807031_d_sccl_16/000-0000000-0000000?psc=1
"Arihant I-Succeed CBSE Sample Paper Class 10th (2024-2025) Science, Social Science, Maths Standard & English Language | Combo Set of 4 Books for Exam 2025","Prerna Jain Priyasha, Abhishek Gupta, Shikhar,Kriti Arora",4.5 out of 5 stars,https://www.amazon.in/Arihant-I-Succeed-2024-2025-Standard-Language/dp/9364375955/ref=zg_bs_g_4149807031_d_sccl_17/000-0000000-0000000?psc=1
Together with CBSE EAD Sample Paper Class 10 Mathematics Standard (Physical + Digital) for Board Exam 2025,Rachna Sagar,4.5 out of 5 stars,https://www.amazon.in/Together-Mathematics-Standard-Physical-Digital/dp/935844603X/ref=zg_bs_g_4149807031_d_sccl_18/000-0000000-0000000?psc=1
Arihant i Succeed 15 Sample Question Papers for Mathematics Class 12th | As per latest CBSE Sample Paper issued on 5 Sept. 2024 | 50% CBQs in each paper | Detailed Answers with Step Marking | Fully Solved Latest CBSE Sample Paper For Exam 2025,Sunil Rathore Amit Kumar,4.5 out of 5 stars,https://www.amazon.in/Arihant-Succeed-Question-Mathematics-Detailed/dp/9364373324/ref=zg_bs_g_4149807031_d_sccl_19/000-0000000-0000000?psc=1
Arihant CBSE Chapterwise-Question Bank Physics for Class 12 (2024 – 2010) | Chapterwise Manner | Trend Analysis | Key Idea | Common Mistakes | Concept Enhancer | 3 Sample Question Papers,Punya Pratap SK Singh,4.2 out of 5 stars,https://www.amazon.in/Arihant-CBSE-Chapterwise-Question-Physics-Class/dp/9359981354/ref=zg_bs_g_4149807031_d_sccl_20/000-0000000-0000000?psc=1
