Book Name,Author,Rating,URL
The India Way : Strategies for an Uncertain World,S. Jaishankar,4.6 out of 5 stars,https://www.amazon.in/India-Way-Strategies-Uncertain-World/dp/9394407219/ref=zg_bs_g_1318176031_d_sccl_26/000-0000000-0000000?psc=1
The Constitution of India | Dr. B.R. Ambedkar | Original Text | Covered 106th Amendment |,Dr. B.R. Ambedkar,4.2 out of 5 stars,https://www.amazon.in/Constitution-Ambedkar-Original-Covered-Amendment/dp/B0DL75TKH2/ref=zg_bs_g_1318176031_d_sccl_27/000-0000000-0000000?psc=1
The Delhi Model,Jasmine Shah,4.6 out of 5 stars,https://www.amazon.in/Delhi-Model-Jasmine-Shah/dp/0143472135/ref=zg_bs_g_1318176031_d_sccl_28/000-0000000-0000000?psc=1
How Prime Ministers Decide,Neerja Chowdhury,4.5 out of 5 stars,https://www.amazon.in/Prime-Ministers-Decide-Neerja-Chowdhury/dp/9390652456/ref=zg_bs_g_1318176031_d_sccl_29/000-0000000-0000000?psc=1
21 Lessons for the 21st Century,Yuval Noah Harari,4.5 out of 5 stars,https://www.amazon.in/21-Lessons-21st-Century/dp/B07BVLQNRQ/ref=zg_bs_g_1318176031_d_sccl_30/000-0000000-0000000?psc=1
"Homo Deus: A Brief History of Tomorrow Harari, Yuval Noah",Yuval Noah Harari,4.6 out of 5 stars,https://www.amazon.in/Homo-Deus-Brief-History-Tomorrow/dp/1784703931/ref=zg_bs_g_1318176031_d_sccl_1/000-0000000-0000000?psc=1
21 Lessons for the 21st Century,Yuval Noah Harari,4.5 out of 5 stars,https://www.amazon.in/Lessons-21st-Century-Yuval-Harari/dp/1784708283/ref=zg_bs_g_1318176031_d_sccl_2/000-0000000-0000000?psc=1
2024: The Election that Surprised India,Rajdeep Sardesai,3.6 out of 5 stars,https://www.amazon.in/2024-Election-that-Surprised-India-ebook/dp/B0DF8M9DC9/ref=zg_bs_g_1318176031_d_sccl_3/000-0000000-0000000?psc=1
"India, Bharat and Pakistan",J Sai Deepak,4.8 out of 5 stars,https://www.amazon.in/India-Bharat-Pakistan-Constitutional-Civilisation/dp/9354353010/ref=zg_bs_g_1318176031_d_sccl_4/000-0000000-0000000?psc=1
The Constitution of India in Hindi | Bharat ka Samvidhan | Dr. B.R. Ambedkar,Dr. B.R. Ambedkar,5.0 out of 5 stars,https://www.amazon.in/Constitution-India-Bharat-Samvidhan-Ambedkar/dp/B0DLBPX8W3/ref=zg_bs_g_1318176031_d_sccl_5/000-0000000-0000000?psc=1
HOMER: The Iliad and The Odyssey (Deluxe Hardbound Edition),Homer,4.6 out of 5 stars,https://www.amazon.in/Iliad-Odyssey-Homer/dp/9388144295/ref=zg_bs_g_1318176031_d_sccl_6/000-0000000-0000000?psc=1
"Original Sin : Israel, Palestine and the Revenge of Old West Asia",Stanly Johny,5.0 out of 5 stars,https://www.amazon.in/Original-Sin-Israel-Palestine-Revenge/dp/9362132788/ref=zg_bs_g_1318176031_d_sccl_7/000-0000000-0000000?psc=1
Golwalkar,Dhirendra K. Jha,4.0 out of 5 stars,https://www.amazon.in/Golwalkar-Dhirendra-K-Jha/dp/B0DHX39GTF/ref=zg_bs_g_1318176031_d_sccl_8/000-0000000-0000000?psc=1
"Half-Lion : How P V Narasimha (PB): How P V Narasimha Rao Transformed India [Paperback] Sitapati, Vinay",Vinay Sitapati,4.6 out of 5 stars,https://www.amazon.in/Half-Lion-How-Narasimha-Transformed-India/dp/0143429043/ref=zg_bs_g_1318176031_d_sccl_9/000-0000000-0000000?psc=1
The Politics,Aristotle,4.5 out of 5 stars,https://www.amazon.in/Politics-Aristotle/dp/9389931266/ref=zg_bs_g_1318176031_d_sccl_10/000-0000000-0000000?psc=1
The Communist Manifesto,Karl Marx,4.4 out of 5 stars,https://www.amazon.in/Communist-Manifesto-Karl-Marx/dp/9386538253/ref=zg_bs_g_1318176031_d_sccl_11/000-0000000-0000000?psc=1
"Annihilation of Caste by B.R. Ambedkar – English | Social Justice/ Equality/ Caste System In India | Abolition of Caste |Social Justice, Human Rights and Equality In India",B.R. Ambedkar,4.5 out of 5 stars,https://www.amazon.in/Annihilation-Caste-B-Ambedkar/dp/9358560770/ref=zg_bs_g_1318176031_d_sccl_12/000-0000000-0000000?psc=1
"Why Nations Fail: The Origins of Power, Prosperity, and Poverty",Daron Acemoglu,4.5 out of 5 stars,https://www.amazon.in/Why-Nations-Fail-Origins-Prosperity/dp/B079B6QPV7/ref=zg_bs_g_1318176031_d_sccl_13/000-0000000-0000000?psc=1
Prisoners of Geography,Tim Marshall,4.6 out of 5 stars,https://www.amazon.in/Prisoners-Geography-Everything-Global-Politics/dp/1783962437/ref=zg_bs_g_1318176031_d_sccl_14/000-0000000-0000000?psc=1
Room on the Roof The (R/J),Ruskin Bond,4.6 out of 5 stars,https://www.amazon.in/Room-Roof-Ruskin-Bond/dp/0143333380/ref=zg_bs_g_1318176031_d_sccl_15/000-0000000-0000000?psc=1
One Life Is Not Enough (एक ही जिंदगी काफी नहीं),K. Natwar Singh,4.2 out of 5 stars,https://www.amazon.in/One-Life-Enough-Natwar-Singh/dp/9351653927/ref=zg_bs_g_1318176031_d_sccl_16/000-0000000-0000000?psc=1
The Accidental Prime Minister: The Making and Unmaking of Manmohan Singh,Sanjaya Baru,4.2 out of 5 stars,https://www.amazon.in/Accidental-Prime-Minister-Unmaking-Manmohan/dp/B07WDDKMXX/ref=zg_bs_g_1318176031_d_sccl_17/000-0000000-0000000?psc=1
"Leadership and Management Strategy Collection - The Prince, The Art of War, and Arthashastra – English | Best Classic Books collection to Learn Economics/ Leadership / Political Management Strategy | Reference Guide for Philosophy/Financial/ Warfare Tactics",Various,4.4 out of 5 stars,https://www.amazon.in/Leadership-Management-Strategy-Collection-Arthashastra/dp/9354409075/ref=zg_bs_g_1318176031_d_sccl_18/000-0000000-0000000?psc=1
Supremacy,Parmy Olson,4.5 out of 5 stars,https://www.amazon.in/Supremacy-ChatGPT-Race-Change-World/dp/1035038234/ref=zg_bs_g_1318176031_d_sccl_19/000-0000000-0000000?psc=1
Freedom at Midnight,Larry Collins,4.5 out of 5 stars,https://www.amazon.in/Freedom-at-Midnight-Larry-Collins-ebook/dp/B06XGZFV3D/ref=zg_bs_g_1318176031_d_sccl_20/000-0000000-0000000?psc=1
