Book Name,Author,Rating,URL
Anxious People,Fredrik Backman,4.5 out of 5 stars,https://www.amazon.in/Anxious-People-bestseller-author-Called/dp/140593025X/ref=zg_bs_g_1318161031_d_sccl_24/000-0000000-0000000?psc=1
Brutal Prince: An Enemies To Lovers Mafia Romance (Brutal Birthright Book 1),Sophie Lark,4.2 out of 5 stars,https://www.amazon.in/Brutal-Prince-Enemies-Romance-Birthright-ebook/dp/B08BNLPH6D/ref=zg_bs_g_1318161031_d_sccl_25/000-0000000-0000000?psc=1
NeemM The Silent Patient Book,Alex Michaelides,4.0 out of 5 stars,https://www.amazon.in/NeemM-Silent-Patient-Book-Michaelides/dp/B0DPKW2YWB/ref=zg_bs_g_1318161031_d_sccl_26/000-0000000-0000000?psc=1
Butter: The Cult new Japanese Bestselling Novel,Asako Yuzuki,3.9 out of 5 stars,https://www.amazon.in/Butter-Cult-Japanese-Bestselling-Novel/dp/0008710635/ref=zg_bs_g_1318161031_d_sccl_27/000-0000000-0000000?psc=1
Yellowface,Rebecca F Kuang,3.9 out of 5 stars,https://www.amazon.in/Yellowface-instant-Sunday-bestseller-Witherspoon/dp/0008532818/ref=zg_bs_g_1318161031_d_sccl_28/000-0000000-0000000?psc=1
Notes From Underground: The Originals Classic by Fyodor Dostoevsky - Unabridged Classics,Fyodor Dostoevsky,4.4 out of 5 stars,https://www.amazon.in/Notes-Underground-Originals-Dostoevsky-Unabridged/dp/9363952002/ref=zg_bs_g_1318161031_d_sccl_29/000-0000000-0000000?psc=1
Kunex It Ends With Us : ''Sometimes The One Who Loves You Is The One Who Hurts You The Most'',Colleen Hoover,4.5 out of 5 stars,https://www.amazon.in/Ends-Us-Novel-Colleen-Hoover/dp/1501110365/ref=zg_bs_g_1318161031_d_sccl_30/000-0000000-0000000?psc=1
The Sweetest Oblivion (Made Book 1),Danielle Lori,4.4 out of 5 stars,https://www.amazon.in/Sweetest-Oblivion-Made-Book-ebook/dp/B07DS4TZ93/ref=zg_bs_g_1318161031_d_sccl_1/000-0000000-0000000?psc=1
Never Lie,Freida McFadden,4.3 out of 5 stars,https://www.amazon.in/Never-Lie-addictive-psychological-thriller-ebook/dp/B0BBL2ZW73/ref=zg_bs_g_1318161031_d_sccl_2/000-0000000-0000000?psc=1
The God of the Woods,Liz Moore,4.4 out of 5 stars,https://www.amazon.in/God-Woods-Liz-Moore/dp/0008745382/ref=zg_bs_g_1318161031_d_sccl_3/000-0000000-0000000?psc=1
Metamorphosis Complete Edition [Franz Kafka Classics],Franz Kafka,4.5 out of 5 stars,https://www.amazon.in/Metamorphosis-Franz-Kafka/dp/9355201060/ref=zg_bs_g_1318161031_d_sccl_4/000-0000000-0000000?psc=1
The Devil’s Kiss: An Arranged Marriage Romance (The Devils Series),M.V. Kasi,4.5 out of 5 stars,https://www.amazon.in/Devils-Kiss-Passionate-Mafia-Romance-ebook/dp/B082MRKK49/ref=zg_bs_g_1318161031_d_sccl_5/000-0000000-0000000?psc=1
Beautiful Beast: An Age Gap Forced Proximity Mafia Romance (Mafia Legacy - Perfectly Imperfect Book 1),Neva Altaj,4.6 out of 5 stars,https://www.amazon.in/Beautiful-Beast-Proximity-Perfectly-Imperfect-ebook/dp/B0CW1F9Y7C/ref=zg_bs_g_1318161031_d_sccl_6/000-0000000-0000000?psc=1
The Housemaid's Secret A totally gripping psychological thriller with a shocking twist,Freida McFadden,4.3 out of 5 stars,https://www.amazon.in/Housemaids-Secret-gripping-psychological-thriller/dp/0143462490/ref=zg_bs_g_1318161031_d_sccl_7/000-0000000-0000000?psc=1
Girl Who Knew Too Much The,Vikrant Khanna,4.1 out of 5 stars,https://www.amazon.in/Girl-Who-Knew-Too-Much/dp/0143439944/ref=zg_bs_g_1318161031_d_sccl_8/000-0000000-0000000?psc=1
