Book Name,Author,Rating,URL
Rahasya (Hindi),Rhonda Byrne,4.5 out of 5 stars,https://www.amazon.in/Rahasya-Rhonda-Byrne/dp/8183220940/ref=zg_bs_g_1318188031_d_sccl_11/000-0000000-0000000?psc=1
"One Day, Life Will Change: A story of love and inspiration to win life when it hits you hard . . .",Saranya Umakanthan,4.4 out of 5 stars,https://www.amazon.in/One-Day-Life-Will-Change/dp/9389717841/ref=zg_bs_g_1318188031_d_sccl_12/000-0000000-0000000?psc=1
Shrimad Bhagavad Gita For Children with colourful pictures & illustrations,Sudha Gupta,4.6 out of 5 stars,https://www.amazon.in/Bhagavad-Gita-Children-Sudha-Gupta/dp/8131942473/ref=zg_bs_g_1318188031_d_sccl_13/000-0000000-0000000?psc=1
"Shri Ram Charitmanas Gita Press Ramcharitmanas, Tulsidas Krit Ramcharitmanas, Code-81,(Hardcover, Hindi, Goswami Tulsidas)",Gita Press Gorakhpur,4.8 out of 5 stars,https://www.amazon.in/Charitmanas-Ramcharitmanas-Tulsidas-Code-81-Hardcover/dp/B097JNH98W/ref=zg_bs_g_1318188031_d_sccl_14/000-0000000-0000000?psc=1
Bhagavad-Gita Telugu,A.C. Bhaktivedanta Swami Prabhupada,4.6 out of 5 stars,https://www.amazon.in/Bhagavad-Gita-Telugu-Bhaktivedanta-Swami-Prabhupada/dp/B08TY6NZS7/ref=zg_bs_g_1318188031_d_sccl_15/000-0000000-0000000?psc=1
Jeevan Ki Khoj (जीवन की खोज),Osho,4.5 out of 5 stars,https://www.amazon.in/Jeevan-Ki-Khoj-%E0%A4%9C%E0%A5%80%E0%A4%B5%E0%A4%A8-%E0%A4%96%E0%A5%8B%E0%A4%9C/dp/9390088542/ref=zg_bs_g_1318188031_d_sccl_16/000-0000000-0000000?psc=1
"Why I am an Atheist and Other Works | Letters & Jail Diary of Bhagat Singh on Revolution, Religion & Politics",Bhagat Singh,4.6 out of 5 stars,https://www.amazon.in/Atheist-Other-Works-Bhagat-Singh/dp/9387022811/ref=zg_bs_g_1318188031_d_sccl_17/000-0000000-0000000?psc=1
"The Power of One Thought : Master Your Mind, Master Your Life",BK Shivani,4.7 out of 5 stars,https://www.amazon.in/Power-One-Thought-Master-Your/dp/9356993335/ref=zg_bs_g_1318188031_d_sccl_18/000-0000000-0000000?psc=1
Ramayana for Children with colourful pictures & illustrations,Team Pegasus,4.6 out of 5 stars,https://www.amazon.in/Ramayana-Children-Sudha-Gupta/dp/813193702X/ref=zg_bs_g_1318188031_d_sccl_19/000-0000000-0000000?psc=1
MY HANUMAN CHALISA,DEVDUTT PATTANAIK,4.6 out of 5 stars,https://www.amazon.in/MY-HANUMAN-CHALISA-DEVDUTT-PATTANAIK-ebook/dp/B075DZPGV5/ref=zg_bs_g_1318188031_d_sccl_20/000-0000000-0000000?psc=1
