Book Name,Author,Rating,URL
Bhagawat: Special Issue (Amar Chitra Katha),Anant Pai,4.7 out of 5 stars,https://www.amazon.in/Bhagawat-Krishna-Avatar-Special-Chitra-ebook/dp/B07D3P4DQP/ref=zg_bs_g_1318104031_d_sccl_26/000-0000000-0000000?psc=1
The Sons of Rama,Anant Pai,4.5 out of 5 stars,https://www.amazon.in/Sons-Rama-Anant-Pai-ebook/dp/B06XFH4THJ/ref=zg_bs_g_1318104031_d_sccl_27/000-0000000-0000000?psc=1
(Hindi) Set of 10 Champak Magazines in Hindi,Champak,4.1 out of 5 stars,https://www.amazon.in/Hindi-Set-10-Champak-Magazines/dp/B07RX6KWN7/ref=zg_bs_g_1318104031_d_sccl_28/000-0000000-0000000?psc=1
SHIKARI SHAMBU (VOL -1): TINKLE COLLECTION (SHIKARI SHAMBU : TINKLE COLLECTION),Rajani Thindiath,4.5 out of 5 stars,https://www.amazon.in/SHIKARI-SHAMBU-VOL-1-COLLECTION-ebook/dp/B076WXFV3C/ref=zg_bs_g_1318104031_d_sccl_29/000-0000000-0000000?psc=1
TINKLE DOUBLE DIGEST 3,ANANT PAI,4.5 out of 5 stars,https://www.amazon.in/TINKLE-DOUBLE-DIGEST-ANANT-PAI-ebook/dp/B0758GV64B/ref=zg_bs_g_1318104031_d_sccl_30/000-0000000-0000000?psc=1
Set of 10 Champak Magazines,Champak,4.2 out of 5 stars,https://www.amazon.in/Set-10-Champak-Magazines/dp/B07QFLS5QY/ref=zg_bs_g_1318104031_d_sccl_1/000-0000000-0000000?psc=1
Suppandi Volume 8—Employee of the Year,Rajani Thindiath,4.5 out of 5 stars,https://www.amazon.in/Suppandi-8-Employee-Year-Rajani-Thindiath-ebook/dp/B07BZKYKXR/ref=zg_bs_g_1318104031_d_sccl_2/000-0000000-0000000?psc=1
Avengers vs. Thanos,Steve Englehart,4.1 out of 5 stars,https://www.amazon.in/Avengers-vs-Thanos-Steve-Englehart-ebook/dp/B00FRP6VKQ/ref=zg_bs_g_1318104031_d_sccl_3/000-0000000-0000000?psc=1
Tinkle Magazine 608,Rajani Thindiath,4.4 out of 5 stars,https://www.amazon.in/Tinkle-Magazine-608-Rajani-Thindiath-ebook/dp/B07CN457NC/ref=zg_bs_g_1318104031_d_sccl_4/000-0000000-0000000?psc=1
TANTRI THE MANTRI (VOL -5) : TINKLE COLLECTION (TANTRI THE MANTRI : TINKLE COLLECTION),Rajani Thindiath,4.6 out of 5 stars,https://www.amazon.in/TANTRI-MANTRI-VOL-5-COLLECTION-ebook/dp/B076WZDH8Z/ref=zg_bs_g_1318104031_d_sccl_5/000-0000000-0000000?psc=1
Amazing Spider-Man Masterworks Vol. 1 (Marvel Masterworks),Stan Lee,4.6 out of 5 stars,https://www.amazon.in/Amazing-Spider-Man-Masterworks-Vol-Marvel-ebook/dp/B00AAJQVBS/ref=zg_bs_g_1318104031_d_sccl_6/000-0000000-0000000?psc=1
Venom vs. Carnage,Peter Milligan,4.3 out of 5 stars,https://www.amazon.in/Venom-vs-Carnage-Peter-Milligan-ebook/dp/B00AAJR3Z6/ref=zg_bs_g_1318104031_d_sccl_7/000-0000000-0000000?psc=1
MANGA ONE PIECE Vol. 1 (ONE PIECE : Eiichiro Oda) Volume.1 : Romance Dawn,ONE PIECE Vol. 1,4.8 out of 5 stars,https://www.amazon.in/MANGA-ONE-PIECE-Vol-Eiichiro/dp/B0DNFTKM8Y/ref=zg_bs_g_1318104031_d_sccl_8/000-0000000-0000000?psc=1
THE WILD ROBOT ESCAPES,Peter Brown,4.8 out of 5 stars,https://www.amazon.in/Wild-Robot-Escapes-Peter-Brown/dp/1848127510/ref=zg_bs_g_1318104031_d_sccl_9/000-0000000-0000000?psc=1
Into the Uncut Grass,Trevor Noah,4.6 out of 5 stars,https://www.amazon.in/Into-Uncut-Grass-Trevor-Noah/dp/1399821334/ref=zg_bs_g_1318104031_d_sccl_10/000-0000000-0000000?psc=1
Attack on Titan Season 1 Part 1 Vol.1-4 (Attack on Titan Manga Box Sets by - Hajime Isayama),Attack on Titan,4.0 out of 5 stars,https://www.amazon.in/Attack-Titan-Season-Vol-1-4-Manga/dp/B0DMDZQ9X6/ref=zg_bs_g_1318104031_d_sccl_11/000-0000000-0000000?psc=1
Red Flag,AMAR WILLIAMS,5.0 out of 5 stars,https://www.amazon.in/Red-Flag-AMAR-WILLIAMS/dp/9360456411/ref=zg_bs_g_1318104031_d_sccl_12/000-0000000-0000000?psc=1
Awesome Friendly Book Bundle: (Diary Of A Wimpy Kid) 3 Books Collection Set,Jeff Kinney,4.8 out of 5 stars,https://www.amazon.in/Awesome-Friendly-Book-Bundle-Kinney/dp/0241622182/ref=zg_bs_g_1318104031_d_sccl_13/000-0000000-0000000?psc=1
Complete Maus (Graphic Novel),Art Spiegelman,4.8 out of 5 stars,https://www.amazon.in/Complete-MAUS-Art-Spiegelman/dp/0141014083/ref=zg_bs_g_1318104031_d_sccl_14/000-0000000-0000000?psc=1
unMind: A Graphic Guide to Self-realization,Siddharth Tripathi,4.4 out of 5 stars,https://www.amazon.in/unMind-Graphic-Self-realization-Siddharth-Tripathi-ebook/dp/B08FH7NDN2/ref=zg_bs_g_1318104031_d_sccl_15/000-0000000-0000000?psc=1
Tintin In Tibet,Herge,4.8 out of 5 stars,https://www.amazon.in/Tintin-Tibet-Herge/dp/1405206314/ref=zg_bs_g_1318104031_d_sccl_16/000-0000000-0000000?psc=1
Suppandi - India's Favourite Simpleton,Multiple Writers,4.3 out of 5 stars,https://www.amazon.in/Suppandi-Favourite-Simpleton-Multiple-Writers-ebook/dp/B093BS8CNZ/ref=zg_bs_g_1318104031_d_sccl_17/000-0000000-0000000?psc=1
Tinkle Double Double Digest No. 02,Thindiath,4.4 out of 5 stars,https://www.amazon.in/Tinkle-Double-Digest-No-02-ebook/dp/B08DR7JNQ6/ref=zg_bs_g_1318104031_d_sccl_18/000-0000000-0000000?psc=1
Tinkle Double Digest No.192,Multiple Writers,4.5 out of 5 stars,https://www.amazon.in/Tinkle-Double-Digest-Multiple-Writers-ebook/dp/B08GM658X7/ref=zg_bs_g_1318104031_d_sccl_19/000-0000000-0000000?psc=1
GhostBox (Comixology Originals) #2,Mike Carey,4.2 out of 5 stars,https://www.amazon.in/GhostBox-Comixology-Originals-Mike-Carey-ebook/dp/B0DHV4R3C5/ref=zg_bs_g_1318104031_d_sccl_20/000-0000000-0000000?psc=1
