Book Name,Author,Rating,URL
It Starts With Us,Kunex,4.4 out of 5 stars,https://www.amazon.in/Starts-Us-Colleen-Hoover/dp/1398518174/ref=zg_bs_g_23033693031_d_sccl_25/000-0000000-0000000?psc=1
"LOSE FAT, GET FITTR (PB)",Jitendra Chouksey,4.5 out of 5 stars,https://www.amazon.in/LOSE-FAT-GET-FITTR-SCIENCE/dp/9391256082/ref=zg_bs_g_23033693031_d_sccl_26/000-0000000-0000000?psc=1
How Not to Die,Dr Michael Greger with Gene Stone,4.5 out of 5 stars,https://www.amazon.in/How-Not-Die-Discover-Scientifically/dp/1035036916/ref=zg_bs_g_23033693031_d_sccl_27/000-0000000-0000000?psc=1
Hacking Health The Only Book You’ll Eve,MUKESH BANSAL,4.5 out of 5 stars,https://www.amazon.in/Hacking-Health-Only-Youll-Healthiest/dp/0670097136/ref=zg_bs_g_23033693031_d_sccl_28/000-0000000-0000000?psc=1
Training for a Healthy Life: A Daily Food and Fitness Journal,Zeitgeist Wellness,4.5 out of 5 stars,https://www.amazon.in/Training-Healthy-Life-Fitness-Journal/dp/0593196597/ref=zg_bs_g_23033693031_d_sccl_29/000-0000000-0000000?psc=1
"New Earth, A : Create a Better Life",Eckhart Tolle,4.6 out of 5 stars,https://www.amazon.in/New-Earth-Create-Better-Life/dp/0141039418/ref=zg_bs_g_23033693031_d_sccl_30/000-0000000-0000000?psc=1
The Health and Wealth Paradox : How to Use First Principles Thinking to Achieve Both,Ankush Datar,5.0 out of 5 stars,https://www.amazon.in/Health-Wealth-Paradox-Principles-Thinking/dp/9365695570/ref=zg_bs_g_23033693031_d_sccl_1/000-0000000-0000000?psc=1
The Science of Mind Management,Swami Mukundananda,4.7 out of 5 stars,https://www.amazon.in/Science-Mind-Management-Swami-Mukundananda/dp/9355204523/ref=zg_bs_g_23033693031_d_sccl_2/000-0000000-0000000?psc=1
Being Mortal,Atul Gawande,4.5 out of 5 stars,https://www.amazon.in/Being-Mortal-Medicine-What-Matters/dp/0143425579/ref=zg_bs_g_23033693031_d_sccl_3/000-0000000-0000000?psc=1
Untamed,Glennon Doyle,4.5 out of 5 stars,https://www.amazon.in/Untamed-Stop-pleasing-start-living/dp/1785043358/ref=zg_bs_g_23033693031_d_sccl_4/000-0000000-0000000?psc=1
THE GUT: Story of Our Incredible Second Brain,Payal Kothari,4.3 out of 5 stars,https://www.amazon.in/GUT-Story-Incredible-Second-Brain-ebook/dp/B08XMNHZ7Y/ref=zg_bs_g_23033693031_d_sccl_5/000-0000000-0000000?psc=1
"DONT LOSE YOUR MIND, LOSE YOUR WEIGHT",DIWEKAR RUJUTA,4.4 out of 5 stars,https://www.amazon.in/DONT-LOSE-YOUR-MIND-WEIGHT/dp/8184001053/ref=zg_bs_g_23033693031_d_sccl_6/000-0000000-0000000?psc=1
The Comfort Book: THE INSTANT NUMBER ONE SUNDAY TIMES BESTSELLER (Special Hardcover Edition),Matt Haig,4.6 out of 5 stars,https://www.amazon.in/Comfort-Book-Matt-Haig/dp/1838859659/ref=zg_bs_g_23033693031_d_sccl_7/000-0000000-0000000?psc=1
"Success Principles of Ratan Tata : Achievements, Wisdom, Life Lessons and Success Tips | Inspiring Biography of a Global Business Icon",Vinod Sharma,4.5 out of 5 stars,https://www.amazon.in/Success-Principles-Ratan-Vinod-Sharma/dp/9355213751/ref=zg_bs_g_23033693031_d_sccl_8/000-0000000-0000000?psc=1
The Interpretation of Dreams by Sigmund Freud (Deluxe Hardbound Edition),Sigmund Freud,4.4 out of 5 stars,https://www.amazon.in/Interpretation-Dreams-Sigmund-Deluxe-Hardbound/dp/9358560843/ref=zg_bs_g_23033693031_d_sccl_9/000-0000000-0000000?psc=1
