Book Name,Author,Rating,URL
"Professional'S Bharatiya Nagarik Suraksha Sanhita, 2023 (Bnss) Repealing Criminal Procedure Code, 1973 (Crpc) With Corresponding Sections, Comparative Tables Of Old And New Sections",,4.6 out of 5 stars,https://www.amazon.in/ProfessionalS-Bharatiya-Repealing-Corresponding-Comparative/dp/B0CRQW5ZRV/ref=zg_bs_g_4149542031_d_sccl_19/000-0000000-0000000?psc=1
Super Capsule Guide for LDCE Exams Group B Railways Transportation and Commercial,Ranbir Singh,3.5 out of 5 stars,https://www.amazon.in/Super-Capsule-Railways-Transportation-Commercial/dp/8195527515/ref=zg_bs_g_4149542031_d_sccl_20/000-0000000-0000000?psc=1
"Diglot Edn 3 Acts Combo Professional'S Bharatiya Nagarik Suraksha Sanhita ?Bharatiya Nyaya Sanhita ?, Bharatiya Sakshya Adhiniyam ? W.E.F 1-7-2024 Notification Incorporated",,3.8 out of 5 stars,https://www.amazon.in/ProfessionalS-Bharatiya-Adhiniyam-Notification-Incorporated/dp/B0CVHYLVH8/ref=zg_bs_g_4149542031_d_sccl_21/000-0000000-0000000?psc=1
The End of the Chinese Century? How Xi Jinping Lost the Belt and Road Initiative Paperback – 16 October 2024,Bertil Lintner,4.4 out of 5 stars,https://www.amazon.in/Chinese-Century-Jinping-Initiative-Paperback/dp/9362135590/ref=zg_bs_g_4149542031_d_sccl_22/000-0000000-0000000?psc=1
"Whitesmann Legal Referencer Advocate Diary 2025 (Cloth, Red Colour, Standard Size)",Whitesmann,5.0 out of 5 stars,https://www.amazon.in/Whitesmann-Referencer-Advocate-Colour-Standard/dp/B0DBLYZHRS/ref=zg_bs_g_4149542031_d_sccl_23/000-0000000-0000000?psc=1
Let's Talk Legacy: A Financial Planner for Your Loved Ones quantity,Monika Halan,3.4 out of 5 stars,https://www.amazon.in/Lets-Talk-Legacy-Financial-quantity/dp/9362139995/ref=zg_bs_g_4149542031_d_sccl_24/000-0000000-0000000?psc=1
AIBE Bare Acts Combo without Notes 2024 EDITION- as per Bar Council of India Guidelines set of 22 Bare Acts covering 50 Acts COMPLETE SYLLABUS - LATEST 2024 EDITION Paperback – 1 January 2024,All India Bar,4.2 out of 5 stars,https://www.amazon.in/without-Guidelines-covering-COMPLETE-SYLLABUS/dp/9356033323/ref=zg_bs_g_4149542031_d_sccl_25/000-0000000-0000000?psc=1
Taxmann's New Criminal Laws Combo – भारतीय न्याय संहिता 2023 (BNS) | भारतीय नागरिक सुरक्षा संहिता 2023 (BNSS) | भारतीय साक्ष्य अधिनियम 2023 (BSA) | 3 Books Set,Taxmann,3.7 out of 5 stars,https://www.amazon.in/Taxmanns-New-Criminal-Laws-Combo/dp/B0CT8XW1SX/ref=zg_bs_g_4149542031_d_sccl_26/000-0000000-0000000?psc=1
In Her Defence: Ten Landmark Judgments on Women in the Armed Forces,Navdeep Singh,5.0 out of 5 stars,https://www.amazon.in/Her-Defence-Landmark-Judgments-Forces/dp/0143468294/ref=zg_bs_g_4149542031_d_sccl_27/000-0000000-0000000?psc=1
"NISM's Research Analyst – Comprehensive guide covering vital topics for company research, including market basics, industry drivers, risk-return fundamentals, economic analysis, etc.",NISM (An Educational Initiative of SEBI),4.3 out of 5 stars,https://www.amazon.in/NISMs-Research-Analyst-Comprehensive-fundamentals/dp/9357782974/ref=zg_bs_g_4149542031_d_sccl_28/000-0000000-0000000?psc=1
Legal Eagles-Demy HB,Indu Bhan,4.4 out of 5 stars,https://www.amazon.in/Legal-Eagles-Stories-Indian-Lawyers/dp/8184006357/ref=zg_bs_g_4149542031_d_sccl_29/000-0000000-0000000?psc=1
"Constitution of India covering 106th Amendment with important Case Laws, Q&A Data Bank on Constitutional Aspects of Indian Polity for Students, UPSC/ Competitive/ Civil Services Exams, Legal Fraternity, Practitioners, Legal Reference",Professional,4.4 out of 5 stars,https://www.amazon.in/Constitution-Constitutional-Competitive-Fraternity-Practitioners/dp/9386613441/ref=zg_bs_g_4149542031_d_sccl_30/000-0000000-0000000?psc=1
"Professional'S Bharatiya Nyaya Sanhita, 2023 (Bns) Bare Act Ideal Referencer- Classification Of Offences, Comparative Chart Of New To Old, Old To New Sections, Corresponding Old Sections",,4.9 out of 5 stars,https://www.amazon.in/ProfessionalS-Referencer-Classification-Comparative-Corresponding/dp/B0CRQFJ1CL/ref=zg_bs_g_4149542031_d_sccl_1/000-0000000-0000000?psc=1
"COMMERCIAL'S AIBE Exam combo of 25 Bare Acts without Notes, as per Bar Council of India, New Syllabus for AIBE XIX Exam Covering New Criminal Laws (BNS, BNSS, BSA)",Commercial's,3.9 out of 5 stars,https://www.amazon.in/COMMERCIALS-without-Syllabus-Covering-Criminal/dp/9356036292/ref=zg_bs_g_4149542031_d_sccl_2/000-0000000-0000000?psc=1
"Arbitration and Conciliation Act, 1996 alongwith Appointment of Arbitrators by the Chief Justice of India Scheme, 1996 & Arbitration Act",,4.7 out of 5 stars,https://www.amazon.in/Arbitration-Conciliation-alongwith-Appointment-Arbitrators/dp/B09XDNB58D/ref=zg_bs_g_4149542031_d_sccl_3/000-0000000-0000000?psc=1
"Professional'S Bharatiya Sakshya Adhiniyam, 2023 (Bsa) Bare Act With Comparative Chart Of New To Old Sections, Old To New Sections",,4.3 out of 5 stars,https://www.amazon.in/ProfessionalS-Bharatiya-Adhiniyam-Comparative-Sections/dp/B0CRQQQK49/ref=zg_bs_g_4149542031_d_sccl_4/000-0000000-0000000?psc=1
"Set Of 5 Bare Act For Chhattisgarh Examination CG LRC 1959, CG Rent Control Act 2011, CG Excise Act 1915, Registration Act 1908, Court Fees Act 1870 Along With Suits Valuation Act 1887 (2023 Edition)",Allahabad Law Publication's Team,4.5 out of 5 stars,https://www.amazon.in/Chhattisgarh-Examination-Control-Registration-Valuation/dp/B0C72RX3X7/ref=zg_bs_g_4149542031_d_sccl_5/000-0000000-0000000?psc=1
"Universal’ The specific relief act ,1963 (2024 ) bare act",Universal lexis nexis,4.1 out of 5 stars,https://www.amazon.in/Universal-specific-relief-1963-2024/dp/B0CV5BDJ9B/ref=zg_bs_g_4149542031_d_sccl_6/000-0000000-0000000?psc=1
The Complete LNAT Guide: An Expert Guide to Success,Leslie Ho,4.0 out of 5 stars,https://www.amazon.in/Complete-LNAT-Guide-Expert-Success/dp/1032395818/ref=zg_bs_g_4149542031_d_sccl_7/000-0000000-0000000?psc=1
Oxford Dictionary Of Law | Oxford Quick Reference | 10th Edition,Jonathan Law,4.5 out of 5 stars,https://www.amazon.in/Dictionary-Law-Oxford-Quick-Reference/dp/0192897497/ref=zg_bs_g_4149542031_d_sccl_8/000-0000000-0000000?psc=1
Recent and landmark case laws ( subject Wise and chapter wise ) for all competitive examinations Edition 5th Year 2024,Samarth Agarwal,4.5 out of 5 stars,https://www.amazon.in/landmark-subject-chapter-competitive-examinations/dp/B0D5YKTFNH/ref=zg_bs_g_4149542031_d_sccl_9/000-0000000-0000000?psc=1
"Constitutional Law of India by Dr. J. N. Pandey, 2024 Edition, Paperback, Central Law Agency",Dr. J. N. Pandey,4.0 out of 5 stars,https://www.amazon.in/Constitutional-Pandey-Paperback-Central-Agency/dp/9392140517/ref=zg_bs_g_4149542031_d_sccl_10/000-0000000-0000000?psc=1
Court on Trial: A Data-Drive Account of,Aparna Chandra,4.5 out of 5 stars,https://www.amazon.in/Court-Trial-Data-Driven-Account-Supreme/dp/0670091588/ref=zg_bs_g_4149542031_d_sccl_11/000-0000000-0000000?psc=1
The Corporation in the Twenty-First Century: Why (almost) everything we are told about business is wrong,John Kay,4.3 out of 5 stars,https://www.amazon.in/Corporation-Twenty-First-Century-everything-business/dp/1805221728/ref=zg_bs_g_4149542031_d_sccl_12/000-0000000-0000000?psc=1
Income Tax For B.Com Classes A.Y. 2024-25 [Paperback] Dr. H.C. Mehrotra and Dr. S.P. Goyal,Dr. H.C. Mehrotra,4.3 out of 5 stars,https://www.amazon.in/Income-Classes-2024-25-Paperback-Mehrotra/dp/B0C85L3RFN/ref=zg_bs_g_4149542031_d_sccl_13/000-0000000-0000000?psc=1
Taxmann's Direct Taxes Ready Reckoner (DTRR) | AYs 2024-25 & 2025-26 – Illustrative Ready Referencer on Income-tax with Focused Analysis | Break-even Tables for Alternative Tax Regime | 48th Edition,Dr. Vinod K. Singhania,4.4 out of 5 stars,https://www.amazon.in/Taxmanns-Direct-Reckoner-2024-25-2025-26/dp/9357788794/ref=zg_bs_g_4149542031_d_sccl_14/000-0000000-0000000?psc=1
"Singhal's The Himachal Pradesh Excise Act, 2011",SLP,4.0 out of 5 stars,https://www.amazon.in/Singhals-Himachal-Pradesh-Excise-2011/dp/B08478KJSJ/ref=zg_bs_g_4149542031_d_sccl_15/000-0000000-0000000?psc=1
UGC NET Law Paper 2 Book 2024 | Previous Year Solved Papers (2012 to 2024 Aug) Unit Wise Sorted with Detailed Solutions | Best Seller Previous Question Paper PYQ Book for NTA-UGC NET/JRF and SET Law Examinations in India | IFAS Publications,IFAS Publications,4.6 out of 5 stars,https://www.amazon.in/Previous-Detailed-Solutions-Examinations-Publications/dp/B0DH55CV29/ref=zg_bs_g_4149542031_d_sccl_16/000-0000000-0000000?psc=1
RTI SRISAMANYARIGE MAHITHI HAKKU KAYDE PARICHAYA - KANNADA,J M RAJSHEKAR,4.1 out of 5 stars,https://www.amazon.in/SRISAMANYARIGE-MAHITHI-HAKKU-KAYDE-PARICHAYA/dp/9350263270/ref=zg_bs_g_4149542031_d_sccl_17/000-0000000-0000000?psc=1
Universal’s Hindu laws ( bare act )2024,Universal lexis nexis,5.0 out of 5 stars,https://www.amazon.in/Universals-Hindu-laws-bare-2024/dp/B0CRL56J2X/ref=zg_bs_g_4149542031_d_sccl_18/000-0000000-0000000?psc=1
LAWMANN's Criminal Manual | Criminal Major Acts | Bharatiya Nagarik Suraksha Sanhita (BNSS) | Bharatiya Nyaya Sanhita (BNS) | Bharatiya Sakshya Adhiniyam (BSA) | POCSO | Criminal Procedure (Identification) | Comparative Table | w.e.f. 1.7.2024 | Hardbound,Lawmann's,4.0 out of 5 stars,https://www.amazon.in/Bharatiya-Adhiniyam-Procedure-Identification-Comparative/dp/9392295782/ref=zg_bs_g_4149542031_d_sccl_19/000-0000000-0000000?psc=1
Forensic Medicine Solved Question Papers,Singi Yatiraj,4.4 out of 5 stars,https://www.amazon.in/Forensic-Medicine-Solved-Question-Papers/dp/9389188946/ref=zg_bs_g_4149542031_d_sccl_20/000-0000000-0000000?psc=1
