Book Name,Author,Rating,URL
Wind and Truth: The brand new epic Stormlight Archive novel from the international bestseller,Brandon Sanderson,4.8 out of 5 stars,https://www.amazon.in/Wind-Truth-STORMLIGHT-ARCHIVE-Book-ebook/dp/B0CQ4Z5V36/ref=zg_bs_g_1318158031_d_sccl_26/000-0000000-0000000?psc=1
Lallan Sweets: Where Food Leads to Love,Srishti Chaudhary,4.2 out of 5 stars,https://www.amazon.in/Lallan-Sweets-Srishti-Chaudhary/dp/0143450298/ref=zg_bs_g_1318158031_d_sccl_27/000-0000000-0000000?psc=1
Breath (Lead Title),Anthony C. Yu,4.6 out of 5 stars,https://www.amazon.in/Breath-New-Science-Lost-Art/dp/0241289122/ref=zg_bs_g_1318158031_d_sccl_28/000-0000000-0000000?psc=1
Hidden Hindu The (Book 1),Akshat Gupta,4.5 out of 5 stars,https://www.amazon.in/Hidden-Hindu-Akshat-Gupta/dp/0143455699/ref=zg_bs_g_1318158031_d_sccl_29/000-0000000-0000000?psc=1
If We Ever Meet Again,Ana Huang,4.1 out of 5 stars,https://www.amazon.in/If-We-Ever-Meet-Again/dp/0349438331/ref=zg_bs_g_1318158031_d_sccl_30/000-0000000-0000000?psc=1
The Hidden Hindu,Akshat Gupta,4.5 out of 5 stars,https://www.amazon.in/Audible-The-Hidden-Hindu/dp/B0BZWWGK9K/ref=zg_bs_g_1318158031_d_sccl_1/000-0000000-0000000?psc=1
The Hidden Hindu Book 2,Akshat Gupta,4.6 out of 5 stars,https://www.amazon.in/Hidden-Hindu-2-Akshat-Gupta/dp/0143456547/ref=zg_bs_g_1318158031_d_sccl_2/000-0000000-0000000?psc=1
Complete Adventures of Feluda Vol.1,Satyajit Ray,4.7 out of 5 stars,https://www.amazon.in/Complete-Adventures-Feluda-Vol/dp/014342503X/ref=zg_bs_g_1318158031_d_sccl_3/000-0000000-0000000?psc=1
An Eye for an Eye: The gripping new William Warwick crime thriller for 2024 from the Sunday Times bestselling author of TRAITORS GATE,Jeffrey Archer,4.5 out of 5 stars,https://www.amazon.in/Eye-gripping-thriller-bestselling-TRAITORS/dp/0008640173/ref=zg_bs_g_1318158031_d_sccl_4/000-0000000-0000000?psc=1
The Nightingale,Kristin Hannah,4.6 out of 5 stars,https://www.amazon.in/Nightingale-Kristin-Hannah/dp/1509848622/ref=zg_bs_g_1318158031_d_sccl_5/000-0000000-0000000?psc=1
War Of Lanka (Ram Chandra Series Book 4),Amish Tripathi,4.3 out of 5 stars,https://www.amazon.in/War-Lanka-Ram-Chandra-Book/dp/9356291527/ref=zg_bs_g_1318158031_d_sccl_6/000-0000000-0000000?psc=1
The Hidden Hindu Book 3,Akshat Gupta,4.6 out of 5 stars,https://www.amazon.in/Hidden-Hindu-Book-3/dp/0143456555/ref=zg_bs_g_1318158031_d_sccl_7/000-0000000-0000000?psc=1
James: Shortlisted for the Booker Prize 2024,Percival Everett,4.6 out of 5 stars,https://www.amazon.in/Shortlisted-Booker-Prize-Percival-Everett/dp/1035031248/ref=zg_bs_g_1318158031_d_sccl_8/000-0000000-0000000?psc=1
A Game of Thrones: Book 1 of A Song of Ice and Fire,Roy Dotrice,4.6 out of 5 stars,https://www.amazon.in/Game-Thrones-Book-Song-Fire/dp/B07B63T47G/ref=zg_bs_g_1318158031_d_sccl_9/000-0000000-0000000?psc=1
The Greatest Short Stories of Anton Chekhov: A Collection Of Fifty Stories,Anton Chekhov,4.6 out of 5 stars,https://www.amazon.in/Greatest-Short-Stories-Anton-Chekhov/dp/9389717108/ref=zg_bs_g_1318158031_d_sccl_10/000-0000000-0000000?psc=1
The Adventure Classics Collection (Set of 4 Books),"Johann David Wyss Daniel Defoe, Robert Louis Stevenson, Jonathan Swift",4.6 out of 5 stars,https://www.amazon.in/Adventure-Classics-Collection-Set-Books/dp/9358569158/ref=zg_bs_g_1318158031_d_sccl_11/000-0000000-0000000?psc=1
"The Ram Chandra Series Boxset of 4 Books (Perfect Gift for this Festive Season) : Ram - Scion of Ikshvaku, Sita : Warrior of Mithila, Raavan : Enemy of Aryavarta, War of Lanka",Amish Tripathi,4.6 out of 5 stars,https://www.amazon.in/Chandra-Boxset-Perfect-Festive-Season/dp/9356294534/ref=zg_bs_g_1318158031_d_sccl_12/000-0000000-0000000?psc=1
"War of Lanka: Ram Chandra, Book 4",Amish Tripathi,4.3 out of 5 stars,https://www.amazon.in/War-Lanka-Ram-Chandra-Book/dp/B0BGYM67YR/ref=zg_bs_g_1318158031_d_sccl_13/000-0000000-0000000?psc=1
Project Hail Mary,Andy Weir,4.7 out of 5 stars,https://www.amazon.in/Project-Hail-Mary-bestselling-Martian/dp/1529157463/ref=zg_bs_g_1318158031_d_sccl_14/000-0000000-0000000?psc=1
The Immortals of Meluha,Amish Tripathi,4.6 out of 5 stars,https://www.amazon.in/Audible-The-Immortals-of-Meluha/dp/B0BKCD5YSY/ref=zg_bs_g_1318158031_d_sccl_15/000-0000000-0000000?psc=1
The Secret of The Nagas (Shiva Trilogy Book 2),Amish,4.6 out of 5 stars,https://www.amazon.in/Secret-Nagas-Shiva-Trilogy-Book/dp/9356290601/ref=zg_bs_g_1318158031_d_sccl_16/000-0000000-0000000?psc=1
Harry Potter and the Philosopher's Stone: Illustrated [Kindle in Motion] (Illustrated Harry Potter Book 1),J.K. Rowling,4.8 out of 5 stars,https://www.amazon.in/Harry-Potter-Philosophers-Stone-Illustrated-ebook/dp/B073QVF5DD/ref=zg_bs_g_1318158031_d_sccl_17/000-0000000-0000000?psc=1
Discipline Is Destiny,RYAN HOLIDAY,4.6 out of 5 stars,https://www.amazon.in/Discipline-Is-Destiny/dp/1788166345/ref=zg_bs_g_1318158031_d_sccl_18/000-0000000-0000000?psc=1
ZAFARNAMA,Guru Gobind Singh,4.6 out of 5 stars,https://www.amazon.in/Zafarnam-Guru-Gobind-Singh/dp/0143425552/ref=zg_bs_g_1318158031_d_sccl_19/000-0000000-0000000?psc=1
HOMER: The Iliad and The Odyssey (Deluxe Hardbound Edition),Homer,4.6 out of 5 stars,https://www.amazon.in/Iliad-Odyssey-Homer/dp/9388144295/ref=zg_bs_g_1318158031_d_sccl_20/000-0000000-0000000?psc=1
